id,state,district,village,season,year,latitude,longitude,N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,temperature,humidity,rainfall,crop_recommended,soil_type
SHC000946,Punjab,Ludhiana,Village_946,Rabi,2023,19.3421,73.9425,292.4,59.3,184.8,6.91,1.86,1.6,36.4,0.39,4.7,2.54,9.7,1.31,25.9,44.4,1910.2,papaya,Red
SHC000947,Maharashtra,Pune,Village_947,Zaid,2024,12.089,77.8965,253.9,24.6,262.7,7.86,0.36,1.315,29.4,0.47,14.7,1.0,2.6,0.64,31.4,67.7,590.2,coconut,Alluvial
SHC000948,Uttar Pradesh,Meerut,Village_948,Rabi,2023,11.2542,96.4804,286.2,65.1,220.4,6.66,3.95,0.561,21.7,0.75,7.1,2.02,3.8,1.76,16.5,53.1,2179.6,coffee,Alluvial
SHC000949,Punjab,Ludhiana,Village_949,Kharif,2022,19.1179,83.0126,389.0,40.0,337.1,6.78,0.99,1.885,37.9,2.62,4.1,2.14,6.8,1.02,19.3,57.0,1620.7,tea,Laterite
SHC000950,Maharashtra,Pune,Village_950,Zaid,2024,18.2276,75.4614,128.9,37.4,360.4,5.28,1.26,1.212,44.7,1.0,8.3,2.41,4.4,1.72,28.7,67.0,1490.0,mustard,Black
SHC000951,Uttar Pradesh,Meerut,Village_951,Zaid,2024,33.2085,74.1602,81.9,45.5,217.3,5.14,3.69,1.892,43.7,0.99,4.2,1.82,3.5,0.48,34.2,78.8,1412.8,groundnut,Laterite
SHC000952,Punjab,Ludhiana,Village_952,Kharif,2022,24.1929,69.5048,205.3,51.9,138.8,6.8,1.45,1.762,28.6,1.39,6.4,2.88,9.7,0.8,42.9,70.2,1996.4,sesame,Alluvial
SHC000953,Maharashtra,Pune,Village_953,Kharif,2022,24.4106,83.9289,321.2,64.6,231.4,6.15,0.48,1.3,19.5,2.9,2.8,2.9,5.5,1.25,32.5,78.9,409.1,rice,Laterite
SHC000954,Uttar Pradesh,Meerut,Village_954,Zaid,2022,20.7447,82.8704,167.8,43.9,130.2,8.69,1.11,1.907,28.7,2.6,12.4,2.55,1.1,0.45,25.6,49.2,2377.5,wheat,Desert
SHC000955,Punjab,Ludhiana,Village_955,Zaid,2022,15.5212,85.8012,373.1,44.0,394.7,8.75,2.59,1.024,36.6,2.42,19.0,2.29,4.5,1.04,16.4,31.9,847.5,maize,Alluvial
SHC000956,Maharashtra,Pune,Village_956,Kharif,2022,17.6155,76.8617,396.3,78.0,321.1,8.32,1.09,1.168,49.9,1.1,19.8,0.65,6.6,1.59,32.8,50.1,2072.2,sugarcane,Laterite
SHC000957,Uttar Pradesh,Meerut,Village_957,Rabi,2023,25.0229,75.6863,98.7,59.4,255.6,6.27,1.34,1.801,45.4,0.97,16.3,0.76,8.3,0.34,37.7,66.1,470.5,cotton,Red
SHC000958,Punjab,Ludhiana,Village_958,Rabi,2022,18.5723,74.279,109.0,76.2,302.4,6.21,2.75,1.645,21.3,2.96,17.9,2.41,7.4,0.17,15.7,40.7,2308.9,jute,Alluvial
SHC000959,Maharashtra,Pune,Village_959,Kharif,2024,23.8842,80.8489,54.2,44.4,181.6,5.55,2.35,1.408,29.8,1.92,12.9,0.46,2.9,0.12,44.5,43.7,2073.8,chickpea,Alluvial
SHC000960,Uttar Pradesh,Meerut,Village_960,Kharif,2024,20.1432,84.9321,115.2,17.4,205.5,8.3,2.3,1.575,45.4,1.77,8.6,2.58,3.1,0.15,16.5,67.8,2252.4,kidneybeans,Black
SHC000961,Punjab,Ludhiana,Village_961,Rabi,2024,8.1846,87.4617,111.6,71.5,289.0,8.71,3.76,0.504,29.6,0.75,10.2,1.41,7.6,1.95,33.9,83.0,1128.4,pigeonpeas,Laterite
SHC000962,Maharashtra,Pune,Village_962,Zaid,2023,34.6913,92.3635,199.4,54.0,183.3,5.34,2.15,0.964,48.7,1.87,15.4,0.49,7.5,0.21,33.4,84.5,1311.0,mothbeans,Desert
SHC000963,Uttar Pradesh,Meerut,Village_963,Kharif,2024,27.2886,85.5579,292.8,68.4,145.6,8.37,3.25,1.059,24.9,2.81,16.7,2.97,6.8,0.16,19.6,83.3,1669.7,mungbean,Alluvial
SHC000964,Punjab,Ludhiana,Village_964,Zaid,2023,15.098,71.9893,356.7,71.8,352.7,5.38,0.63,0.444,18.9,0.4,19.7,2.58,1.6,0.37,22.9,80.4,1842.4,blackgram,Desert
SHC000965,Maharashtra,Pune,Village_965,Rabi,2024,14.9033,81.0444,196.6,44.5,159.9,8.25,1.22,0.788,35.3,2.95,5.7,1.14,4.4,1.11,40.1,77.2,672.5,lentil,Red
SHC000966,Uttar Pradesh,Meerut,Village_966,Zaid,2024,16.8479,70.1003,382.8,48.3,146.9,7.22,1.86,0.821,27.8,2.07,5.6,1.66,8.3,0.52,30.5,92.8,2041.2,pomegranate,Laterite
SHC000967,Punjab,Ludhiana,Village_967,Kharif,2022,33.5673,93.9125,135.8,67.1,278.3,6.61,0.13,1.456,43.9,1.89,7.6,0.27,6.9,0.87,29.9,66.7,1967.7,banana,Red
SHC000968,Maharashtra,Pune,Village_968,Zaid,2022,16.4562,86.803,239.6,51.7,287.6,5.24,3.59,0.453,25.8,1.02,12.0,2.89,4.7,1.25,19.2,60.1,2306.3,mango,Alluvial
SHC000969,Uttar Pradesh,Meerut,Village_969,Rabi,2023,33.8256,90.8792,309.9,59.8,133.1,8.8,1.24,0.46,8.8,1.28,14.1,1.24,8.3,0.44,20.1,47.3,324.8,grapes,Laterite
SHC000970,Punjab,Ludhiana,Village_970,Zaid,2023,18.2615,81.4262,132.2,71.9,320.7,5.11,1.81,0.448,34.8,1.58,16.6,2.08,8.4,1.77,20.4,67.9,566.1,watermelon,Laterite
SHC000971,Maharashtra,Pune,Village_971,Kharif,2022,8.4263,94.5388,328.7,45.3,377.9,6.04,3.43,1.649,32.4,1.09,12.0,2.88,1.8,0.48,34.3,74.1,578.3,muskmelon,Desert
SHC000972,Uttar Pradesh,Meerut,Village_972,Rabi,2023,10.1509,96.2532,148.4,31.6,113.5,6.99,3.82,0.49,32.2,0.97,2.3,2.96,7.4,1.5,34.9,39.3,675.4,apple,Alluvial
SHC000973,Punjab,Ludhiana,Village_973,Zaid,2022,26.1806,81.1773,79.0,56.8,179.0,7.2,0.96,1.78,22.7,2.12,10.9,2.75,3.1,1.92,37.6,75.6,2133.3,orange,Laterite
SHC000974,Maharashtra,Pune,Village_974,Zaid,2023,26.8575,80.6939,243.7,38.6,151.3,6.94,0.35,0.297,30.4,0.7,13.2,0.65,8.2,0.38,28.3,60.3,1626.3,papaya,Laterite
SHC000975,Uttar Pradesh,Meerut,Village_975,Kharif,2023,28.695,71.5633,75.7,57.4,356.0,6.92,2.57,0.737,44.7,2.36,12.6,0.99,4.9,0.63,27.9,33.2,443.0,coconut,Red
SHC000976,Punjab,Ludhiana,Village_976,Rabi,2024,22.2753,82.5054,80.2,32.6,120.2,5.28,0.4,1.815,17.2,0.39,2.1,1.88,6.6,0.6,23.4,52.0,1014.4,coffee,Desert
SHC000977,Maharashtra,Pune,Village_977,Rabi,2023,26.0938,93.1854,106.4,63.5,276.0,7.16,2.94,0.692,11.1,1.61,7.4,0.84,10.0,0.48,22.1,51.7,1343.1,tea,Alluvial
SHC000978,Uttar Pradesh,Meerut,Village_978,Kharif,2023,16.6931,78.3605,67.9,10.2,289.9,7.09,2.94,0.609,43.6,0.93,10.1,1.17,8.7,1.66,28.3,53.2,2006.6,mustard,Alluvial
SHC000979,Punjab,Ludhiana,Village_979,Rabi,2023,22.077,83.62,370.9,38.2,163.2,5.7,1.24,0.702,39.5,1.86,14.3,1.93,5.3,1.86,39.5,43.7,1174.4,groundnut,Black
SHC000980,Maharashtra,Pune,Village_980,Zaid,2023,17.3003,86.5662,152.3,22.0,102.8,8.98,0.96,1.698,42.5,0.86,9.5,2.52,7.2,0.8,43.5,52.3,687.8,sesame,Desert
SHC000981,Uttar Pradesh,Meerut,Village_981,Kharif,2022,23.6109,77.7301,153.5,16.9,220.9,8.16,1.21,1.786,41.7,2.99,15.1,0.24,6.3,0.67,43.5,76.3,2000.3,rice,Black
SHC000982,Punjab,Ludhiana,Village_982,Zaid,2024,12.6072,79.2895,225.0,48.7,332.9,7.91,0.31,1.503,19.0,1.37,10.1,2.11,7.1,0.82,39.4,37.9,735.3,wheat,Red
SHC000983,Maharashtra,Pune,Village_983,Zaid,2022,33.0448,94.9062,109.7,38.9,397.6,5.08,0.27,1.717,24.1,2.25,13.1,2.11,2.8,1.14,34.4,65.9,2372.8,maize,Alluvial
SHC000984,Uttar Pradesh,Meerut,Village_984,Rabi,2024,9.9879,95.9403,131.9,61.8,143.7,5.21,0.84,0.697,27.2,0.26,13.1,2.0,3.6,0.6,20.7,44.0,1695.8,sugarcane,Black
SHC000985,Punjab,Ludhiana,Village_985,Zaid,2024,23.5514,72.8541,163.2,43.3,226.2,5.26,1.5,0.538,32.1,2.81,4.5,2.6,3.4,1.41,33.2,44.2,1049.7,cotton,Alluvial
SHC000986,Maharashtra,Pune,Village_986,Kharif,2024,12.9759,77.9678,398.0,65.3,215.3,5.57,2.05,1.251,18.9,2.19,11.7,1.16,3.6,0.64,38.7,62.4,850.8,jute,Desert
SHC000987,Uttar Pradesh,Meerut,Village_987,Zaid,2022,34.8745,93.7721,310.0,28.6,367.0,8.27,3.23,0.516,33.8,2.72,11.1,1.7,4.7,1.37,40.8,63.2,2428.6,chickpea,Desert
SHC000988,Punjab,Ludhiana,Village_988,Kharif,2022,33.6272,82.0976,109.3,75.5,240.9,6.84,2.21,0.655,41.0,1.99,19.2,0.69,6.6,1.08,41.8,32.0,1949.8,kidneybeans,Desert
SHC000989,Maharashtra,Pune,Village_989,Zaid,2024,26.7539,89.9011,277.7,47.6,295.8,5.09,3.54,1.159,28.3,1.81,12.3,2.21,1.8,1.89,43.2,30.8,1405.6,pigeonpeas,Alluvial
SHC000990,Uttar Pradesh,Meerut,Village_990,Kharif,2024,28.4025,91.0986,218.0,58.1,389.1,8.56,2.49,0.354,49.1,0.83,8.5,0.51,2.5,1.61,18.8,42.3,594.4,mothbeans,Red
SHC000991,Punjab,Ludhiana,Village_991,Rabi,2023,25.3836,89.0162,304.4,10.2,305.4,7.74,0.34,0.969,11.3,0.73,10.8,0.13,1.9,0.26,18.7,33.2,1607.8,mungbean,Alluvial
SHC000992,Maharashtra,Pune,Village_992,Kharif,2022,31.8896,88.04,72.7,72.4,225.6,5.72,3.14,0.824,29.3,2.28,3.8,0.59,9.7,1.46,21.9,67.3,632.4,blackgram,Laterite
SHC000993,Uttar Pradesh,Meerut,Village_993,Zaid,2024,27.7751,83.8784,281.4,47.6,262.3,5.06,1.59,1.206,33.0,1.62,14.6,1.17,2.3,0.16,32.1,62.3,742.6,lentil,Alluvial
SHC000994,Punjab,Ludhiana,Village_994,Zaid,2023,13.6145,82.3646,348.0,33.1,369.9,6.8,2.84,1.501,19.0,2.72,4.2,1.81,9.4,0.16,30.9,46.0,642.7,pomegranate,Red
SHC000995,Maharashtra,Pune,Village_995,Rabi,2022,19.4889,74.841,374.6,32.5,317.0,7.15,2.75,0.529,36.5,2.74,3.8,1.05,9.8,0.53,16.8,33.6,833.2,banana,Desert
SHC000996,Uttar Pradesh,Meerut,Village_996,Kharif,2024,13.8085,92.1746,74.3,30.7,222.6,7.41,3.95,0.433,23.7,2.11,8.7,0.8,8.3,0.46,25.1,45.6,2409.4,mango,Desert
SHC000997,Punjab,Ludhiana,Village_997,Kharif,2022,19.8402,83.0039,357.2,38.1,364.9,6.27,3.78,0.27,30.1,1.1,7.3,0.33,7.1,0.85,43.5,76.3,1218.6,grapes,Red
SHC000998,Maharashtra,Pune,Village_998,Zaid,2023,34.0889,88.9,343.3,50.1,243.5,5.31,0.34,1.248,15.9,2.09,19.2,1.13,7.6,1.83,40.3,35.5,1758.0,watermelon,Desert
SHC000999,Uttar Pradesh,Meerut,Village_999,Kharif,2023,12.4781,76.2627,172.9,24.3,373.8,5.11,3.23,0.94,43.1,2.43,4.2,2.03,4.4,1.66,40.5,42.3,1300.9,muskmelon,Desert
SHC001000,Punjab,Ludhiana,Village_1000,Zaid,2024,14.7257,96.6663,395.6,71.5,171.5,8.01,0.59,1.851,17.4,1.43,13.6,1.16,3.1,1.61,39.4,61.0,887.5,apple,Alluvial
SHC001001,Maharashtra,Pune,Village_1001,Rabi,2022,29.7021,84.2773,70.9,74.3,372.6,6.02,2.78,0.873,17.2,0.23,8.6,0.71,1.2,1.1,22.0,68.3,1162.0,orange,Black
SHC001002,Uttar Pradesh,Meerut,Village_1002,Rabi,2023,32.5682,81.0399,127.8,55.3,136.5,5.16,1.23,1.424,42.2,0.64,19.0,1.7,9.3,0.38,28.7,58.0,1146.9,papaya,Alluvial
SHC001003,Punjab,Ludhiana,Village_1003,Rabi,2024,31.6657,93.2732,51.5,41.4,351.1,5.14,2.81,1.102,41.2,0.93,17.9,0.96,9.6,1.32,20.9,80.4,1430.0,coconut,Desert
SHC001004,Maharashtra,Pune,Village_1004,Rabi,2023,29.4729,83.2546,274.6,74.6,188.6,7.16,2.3,0.847,23.5,2.35,18.7,1.94,5.4,1.53,44.9,35.4,1698.6,coffee,Laterite
SHC001005,Uttar Pradesh,Meerut,Village_1005,Kharif,2023,13.9942,80.1748,127.9,18.3,275.2,8.8,1.55,1.421,27.0,0.71,18.6,1.4,1.1,0.97,15.2,81.6,1046.1,tea,Desert
SHC001006,Punjab,Ludhiana,Village_1006,Kharif,2023,8.748,83.0244,273.3,43.0,191.9,6.85,1.63,1.301,27.7,0.56,3.5,0.57,1.6,0.58,17.1,69.2,1222.8,mustard,Red
SHC001007,Maharashtra,Pune,Village_1007,Zaid,2024,11.9485,87.3348,137.3,33.3,122.9,7.19,3.24,0.836,12.8,2.87,11.2,0.36,5.5,0.19,16.7,50.7,1757.7,groundnut,Laterite
SHC001008,Uttar Pradesh,Meerut,Village_1008,Kharif,2023,10.9156,81.4556,216.7,42.3,352.4,8.25,2.08,1.601,10.5,1.69,3.7,2.61,5.5,0.13,31.5,78.0,510.3,sesame,Alluvial
SHC001009,Punjab,Ludhiana,Village_1009,Rabi,2022,20.2968,96.6971,164.8,77.6,345.0,6.36,0.21,0.705,13.2,1.4,18.9,1.59,5.0,0.51,33.6,59.6,1977.2,rice,Black
SHC001010,Maharashtra,Pune,Village_1010,Zaid,2024,23.2554,75.6814,351.6,45.5,356.1,8.72,2.57,0.709,26.8,1.97,13.7,0.29,4.2,1.11,25.1,67.6,604.9,wheat,Alluvial
SHC001011,Uttar Pradesh,Meerut,Village_1011,Kharif,2023,19.8763,95.1029,255.2,15.4,252.7,6.16,1.42,0.406,27.3,2.07,15.7,2.12,6.9,1.75,25.0,43.9,405.7,maize,Alluvial
SHC001012,Punjab,Ludhiana,Village_1012,Zaid,2022,12.874,70.7244,190.1,21.9,139.2,6.45,3.69,0.255,16.7,2.51,6.4,1.38,1.9,1.61,37.1,38.3,2380.3,sugarcane,Red
SHC001013,Maharashtra,Pune,Village_1013,Zaid,2023,22.015,89.6773,133.2,11.5,202.6,5.61,3.93,1.863,14.1,1.16,11.2,1.26,7.3,1.06,32.0,74.0,254.4,cotton,Black
SHC001014,Uttar Pradesh,Meerut,Village_1014,Zaid,2023,27.3942,74.9722,372.1,15.5,274.0,5.1,3.89,0.585,32.7,2.87,2.5,1.59,5.7,0.77,34.6,65.3,773.0,jute,Red
SHC001015,Punjab,Ludhiana,Village_1015,Rabi,2023,20.6984,95.6057,237.3,64.9,360.2,7.32,3.17,0.757,15.6,2.15,18.7,0.22,7.9,0.15,28.8,74.0,1132.2,chickpea,Red
SHC001016,Maharashtra,Pune,Village_1016,Zaid,2024,22.1662,88.9762,183.6,22.0,126.9,8.24,1.97,0.613,41.8,2.47,13.7,0.45,3.7,1.78,18.6,75.5,789.0,kidneybeans,Laterite
SHC001017,Uttar Pradesh,Meerut,Village_1017,Kharif,2023,15.1526,89.5471,178.4,25.4,373.0,6.42,3.67,1.93,25.1,2.21,9.1,2.0,7.9,1.31,23.7,50.0,2181.9,pigeonpeas,Alluvial
SHC001018,Punjab,Ludhiana,Village_1018,Zaid,2023,22.6653,79.3804,80.8,60.3,316.9,5.94,3.83,1.6,41.8,0.21,19.6,2.97,5.6,1.97,33.4,38.7,2072.7,mothbeans,Black
SHC001019,Maharashtra,Pune,Village_1019,Rabi,2023,14.3769,83.048,292.1,71.4,279.6,6.66,2.57,1.095,35.4,1.91,19.6,1.9,7.2,1.8,42.4,39.2,1243.8,mungbean,Desert
SHC001020,Uttar Pradesh,Meerut,Village_1020,Zaid,2023,13.1309,80.8674,147.5,65.4,355.7,6.88,2.74,1.766,37.8,0.64,14.8,0.56,6.9,0.73,16.7,44.7,1277.3,blackgram,Red
SHC001021,Punjab,Ludhiana,Village_1021,Kharif,2024,14.5679,91.2743,298.9,49.8,160.2,7.28,0.9,1.518,15.2,2.27,11.7,2.93,5.2,0.56,40.2,67.7,1434.7,lentil,Laterite
SHC001022,Maharashtra,Pune,Village_1022,Rabi,2024,20.1258,79.373,134.8,67.0,390.1,5.78,1.89,1.587,34.7,2.48,2.3,2.74,1.6,0.95,23.3,90.3,832.8,pomegranate,Laterite
SHC001023,Uttar Pradesh,Meerut,Village_1023,Zaid,2023,22.8443,72.9124,151.0,46.1,394.6,5.61,0.26,1.474,33.9,1.08,7.0,2.62,3.9,1.23,27.8,64.3,2242.8,banana,Black
SHC001024,Punjab,Ludhiana,Village_1024,Kharif,2024,26.5868,84.2604,174.4,30.0,152.8,6.42,2.35,1.258,36.7,2.66,13.7,0.6,1.2,0.47,42.2,66.9,2151.8,mango,Alluvial
SHC001025,Maharashtra,Pune,Village_1025,Zaid,2022,11.8147,85.3288,238.7,78.8,362.3,6.85,2.82,1.38,17.9,1.13,2.6,0.38,3.8,1.58,36.5,92.7,1043.0,grapes,Desert
SHC001026,Uttar Pradesh,Meerut,Village_1026,Rabi,2024,29.2659,72.7974,383.7,32.1,294.2,6.8,0.97,1.021,21.7,1.95,11.9,0.34,1.6,1.93,24.0,35.9,618.2,watermelon,Red
SHC001027,Punjab,Ludhiana,Village_1027,Zaid,2022,16.6511,69.8268,392.2,65.7,144.4,6.96,1.41,0.258,46.9,2.55,19.8,0.8,7.3,0.32,27.9,85.0,218.5,muskmelon,Black
SHC001028,Maharashtra,Pune,Village_1028,Zaid,2023,25.5636,78.3847,304.9,63.7,376.9,5.47,0.65,0.986,22.3,2.36,12.6,0.38,5.8,0.64,27.2,35.3,280.6,apple,Laterite
SHC001029,Uttar Pradesh,Meerut,Village_1029,Zaid,2023,34.4796,74.3974,88.3,20.0,210.1,7.21,2.71,1.212,46.0,1.21,14.8,0.88,7.1,1.86,44.4,77.4,2367.6,orange,Red
SHC001030,Punjab,Ludhiana,Village_1030,Rabi,2023,32.2466,71.092,215.9,34.3,108.1,6.87,0.68,0.266,26.7,0.85,18.8,2.46,9.6,1.77,36.8,68.8,350.5,papaya,Desert
SHC001031,Maharashtra,Pune,Village_1031,Rabi,2023,23.0162,94.0301,387.7,61.4,324.2,6.77,2.31,1.251,10.9,0.33,4.6,2.4,6.1,1.22,25.5,86.5,2416.0,coconut,Red
SHC001032,Uttar Pradesh,Meerut,Village_1032,Kharif,2022,33.996,83.0173,248.6,35.8,369.8,5.76,1.88,0.606,32.6,1.73,4.4,2.51,2.1,0.44,23.1,82.9,668.1,coffee,Alluvial
SHC001033,Punjab,Ludhiana,Village_1033,Rabi,2022,8.4334,71.6057,136.7,31.3,350.2,8.08,0.67,1.161,12.6,0.68,6.4,2.73,4.3,1.84,37.5,78.7,2048.0,tea,Desert
SHC001034,Maharashtra,Pune,Village_1034,Zaid,2023,10.7772,96.0644,344.4,67.5,332.9,5.0,0.37,1.26,40.3,2.31,11.5,1.61,1.8,1.86,24.4,43.6,1572.4,mustard,Alluvial
SHC001035,Uttar Pradesh,Meerut,Village_1035,Kharif,2022,21.8141,84.6285,348.8,42.7,267.7,5.07,3.81,1.22,38.6,0.89,13.8,1.43,2.0,1.68,40.2,34.1,1098.4,groundnut,Black
SHC001036,Punjab,Ludhiana,Village_1036,Zaid,2022,25.7235,75.1771,127.6,60.6,392.9,8.79,3.19,0.321,18.0,2.13,7.3,1.24,9.6,0.26,40.8,33.3,977.3,sesame,Desert
SHC001037,Maharashtra,Pune,Village_1037,Zaid,2022,32.0463,78.4607,346.4,29.3,319.6,7.33,0.23,0.635,34.4,0.78,12.6,2.15,4.1,1.41,34.3,94.2,1613.7,rice,Black
SHC001038,Uttar Pradesh,Meerut,Village_1038,Zaid,2023,23.2214,71.7415,183.4,35.6,268.6,8.0,0.17,0.439,20.7,2.47,10.6,1.58,4.7,0.89,44.3,88.4,1869.5,wheat,Black
SHC001039,Punjab,Ludhiana,Village_1039,Zaid,2024,9.1282,68.9875,392.5,40.4,185.5,7.06,2.48,1.785,26.6,2.59,6.7,1.69,8.0,0.94,23.3,82.6,2056.7,maize,Alluvial
SHC001040,Maharashtra,Pune,Village_1040,Kharif,2024,20.6263,80.9642,99.7,68.0,378.1,8.21,1.86,1.95,34.0,2.37,15.3,2.15,6.8,0.5,23.8,87.6,613.9,sugarcane,Black
SHC001041,Uttar Pradesh,Meerut,Village_1041,Kharif,2024,22.8234,75.6589,220.2,16.2,243.4,8.15,0.37,0.62,25.7,2.32,15.5,2.67,2.3,0.4,35.1,41.7,1151.8,cotton,Laterite
SHC001042,Punjab,Ludhiana,Village_1042,Kharif,2023,26.672,92.8812,54.3,30.2,313.7,6.1,2.14,1.562,22.4,2.41,16.7,2.97,4.9,1.0,38.5,86.4,1362.0,jute,Alluvial
SHC001043,Maharashtra,Pune,Village_1043,Rabi,2022,25.987,80.8366,299.3,24.3,178.1,5.61,1.65,1.828,24.3,1.01,14.7,2.62,3.2,1.64,24.1,46.1,1287.8,chickpea,Desert
SHC001044,Uttar Pradesh,Meerut,Village_1044,Zaid,2023,33.3448,77.1318,323.5,62.4,142.1,5.56,1.57,1.223,25.9,2.35,11.6,2.66,6.3,1.23,34.8,69.2,1607.9,kidneybeans,Red
SHC001045,Punjab,Ludhiana,Village_1045,Kharif,2024,31.3095,92.3626,358.2,71.5,300.3,8.39,2.95,0.74,39.7,1.92,2.5,2.38,8.8,1.08,29.6,57.8,1853.3,pigeonpeas,Alluvial
SHC001046,Maharashtra,Pune,Village_1046,Kharif,2022,17.3509,94.7751,244.6,32.6,256.2,7.92,2.51,1.88,48.4,2.19,13.9,0.14,8.1,1.05,41.2,90.7,1048.7,mothbeans,Desert
SHC001047,Uttar Pradesh,Meerut,Village_1047,Zaid,2023,19.5587,69.4724,309.8,72.5,274.7,6.61,1.86,1.475,16.3,0.77,8.2,0.19,7.0,0.95,41.8,72.1,1820.8,mungbean,Laterite
SHC001048,Punjab,Ludhiana,Village_1048,Zaid,2024,15.1509,96.0286,318.3,13.5,268.4,5.94,1.22,0.358,17.7,1.61,3.4,2.68,8.0,0.82,18.9,94.6,1495.6,blackgram,Laterite
SHC001049,Maharashtra,Pune,Village_1049,Kharif,2022,18.8406,79.0553,138.9,75.6,260.2,7.63,3.02,1.179,43.0,2.96,9.1,1.97,3.9,0.23,15.8,45.1,573.3,lentil,Black
SHC001050,Uttar Pradesh,Meerut,Village_1050,Zaid,2022,14.9465,89.4217,101.1,30.5,276.9,7.16,2.85,1.249,10.1,2.94,15.7,2.65,8.2,0.5,43.0,94.0,380.9,pomegranate,Red
SHC001051,Punjab,Ludhiana,Village_1051,Zaid,2024,15.9992,69.5951,188.5,12.5,151.8,8.51,3.07,1.992,45.6,2.6,5.1,1.98,6.4,1.84,38.4,80.4,946.9,banana,Black
SHC001052,Maharashtra,Pune,Village_1052,Zaid,2024,13.6277,89.1033,210.8,26.3,297.4,5.28,3.68,1.241,27.4,0.9,11.9,0.93,4.6,1.79,20.8,52.6,1708.4,mango,Laterite
SHC001053,Uttar Pradesh,Meerut,Village_1053,Kharif,2023,12.8839,96.093,302.8,39.9,278.5,7.03,3.24,0.313,42.2,2.92,9.7,0.66,2.0,0.76,18.9,44.9,1705.2,grapes,Laterite
SHC001054,Punjab,Ludhiana,Village_1054,Zaid,2022,12.1607,72.0206,292.6,54.4,312.4,6.36,3.67,0.405,9.4,2.28,14.2,1.53,1.4,0.32,20.9,71.5,1725.0,watermelon,Alluvial
SHC001055,Maharashtra,Pune,Village_1055,Zaid,2023,8.6695,86.6546,138.0,50.0,321.4,7.88,1.22,0.84,46.5,2.58,6.6,1.8,2.0,1.34,33.6,47.2,1170.2,muskmelon,Black
SHC001056,Uttar Pradesh,Meerut,Village_1056,Kharif,2024,26.3074,93.9661,288.1,27.1,177.5,6.68,0.25,0.868,14.0,2.52,16.1,0.61,3.6,1.18,22.5,33.6,1960.3,apple,Black
SHC001057,Punjab,Ludhiana,Village_1057,Kharif,2022,12.0461,68.2226,246.9,29.9,139.0,7.74,2.61,0.94,11.7,1.5,3.9,2.98,3.1,0.11,21.6,70.3,2445.8,orange,Alluvial
SHC001058,Maharashtra,Pune,Village_1058,Rabi,2023,34.7909,72.7841,119.2,36.6,324.3,6.21,1.93,1.891,44.7,2.85,5.0,1.5,7.4,1.49,31.5,83.3,298.3,papaya,Red
SHC001059,Uttar Pradesh,Meerut,Village_1059,Kharif,2022,27.6804,94.1502,235.1,59.6,278.3,8.7,3.61,1.654,19.7,1.24,9.5,0.11,3.1,1.46,31.3,92.3,267.1,coconut,Red
SHC001060,Punjab,Ludhiana,Village_1060,Rabi,2023,9.7565,95.9715,220.5,38.4,378.1,7.12,1.2,1.626,19.4,1.44,16.5,2.8,6.5,1.06,17.3,70.1,951.2,coffee,Laterite
SHC001061,Maharashtra,Pune,Village_1061,Kharif,2023,18.7256,73.7853,102.9,25.4,376.2,7.85,3.64,1.112,8.0,0.3,4.6,2.36,2.8,0.29,40.8,44.9,1355.6,tea,Red
SHC001062,Uttar Pradesh,Meerut,Village_1062,Zaid,2024,33.2242,70.1998,235.3,13.6,266.6,7.43,3.25,1.637,8.4,0.4,14.3,0.63,5.8,0.54,40.0,74.3,1201.7,mustard,Desert
SHC001063,Punjab,Ludhiana,Village_1063,Rabi,2023,19.5793,73.167,307.8,66.2,163.0,7.89,0.35,1.741,48.4,0.64,16.2,0.38,9.7,0.96,31.1,79.7,772.2,groundnut,Alluvial
SHC001064,Maharashtra,Pune,Village_1064,Kharif,2023,16.8658,84.9585,191.2,47.7,251.1,8.4,3.31,0.911,19.8,2.58,19.2,0.15,5.5,1.57,44.6,64.5,1853.7,sesame,Black
SHC001065,Uttar Pradesh,Meerut,Village_1065,Kharif,2024,14.6717,83.479,179.2,51.4,272.7,7.29,2.16,1.018,46.2,0.95,9.8,0.71,4.0,0.57,35.1,76.0,836.5,rice,Alluvial
SHC001066,Punjab,Ludhiana,Village_1066,Zaid,2024,15.9002,79.9826,282.7,49.0,251.9,8.18,2.86,1.846,17.7,0.25,20.0,0.92,1.4,0.57,35.1,68.2,675.4,wheat,Alluvial
SHC001067,Maharashtra,Pune,Village_1067,Kharif,2023,8.0642,85.8886,163.8,11.7,237.9,8.74,1.09,0.652,27.7,0.62,13.5,2.53,2.8,1.35,41.6,88.7,1471.6,maize,Desert
SHC001068,Uttar Pradesh,Meerut,Village_1068,Zaid,2024,28.3665,95.0958,265.3,42.6,250.8,6.29,0.32,1.491,8.8,0.38,8.0,2.8,5.3,0.51,41.9,67.2,1050.6,sugarcane,Black
SHC001069,Punjab,Ludhiana,Village_1069,Kharif,2023,31.562,68.7622,365.3,76.6,223.7,8.8,3.47,0.303,35.4,2.77,5.7,2.77,2.9,1.3,26.4,65.6,847.4,cotton,Red
